Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
ACGL,2016-04-27,0.39,0.37,1,
ACGL,2016-07-27,0.38,0.32,1,
ACGL,2016-10-26,0.38,0.34,1,
ACGL,2017-02-13,0.38,0.32,1,
ACGL,2017-04-25,0.47,0.44,1,
ACGL,2017-07-26,0.4,0.4,0,
ACGL,2017-10-25,-0.26,-0.2,0,
ACGL,2018-02-12,0.45,0.37,1,
ACGL,2018-05-01,0.56,0.52,1,
ACGL,2018-07-31,0.59,0.53,1,
ACGL,2018-10-30,0.59,0.52,1,
ACGL,2019-02-12,0.46,0.38,1,
ACGL,2019-04-30,0.67,0.62,1,
ACGL,2019-07-29,0.77,0.67,1,
ACGL,2019-10-29,0.63,0.62,1,
ACGL,2020-02-11,0.74,0.68,1,
ACGL,2020-05-04,0.46,0.44,1,
ACGL,2020-07-29,0.04,-0.23,1,
ACGL,2020-10-29,0.29,0.16,1,
ACGL,2021-02-09,0.56,0.38,1,
ACGL,2021-04-27,0.59,0.45,1,
ACGL,2021-07-28,1.0,0.85,1,
ACGL,2021-10-27,0.74,0.36,1,
ACGL,2022-02-09,1.27,1.0,1,
ACGL,2022-04-27,1.1,1.06,1,
ACGL,2022-07-27,1.34,1.09,1,
ACGL,2022-10-26,0.28,0.17,1,
ACGL,2023-02-13,2.14,1.34,1,
ACGL,2023-04-26,1.73,1.45,1,
ACGL,2023-07-26,1.92,1.58,1,
ACGL,2023-10-30,2.31,1.61,1,
ACGL,2024-02-14,2.49,2.03,1,
ACGL,2024-04-29,2.45,2.1,1,4062000000.0
ACGL,2024-07-30,2.57,2.21,1,4480000000.0
ACGL,2024-10-30,1.99,1.96,1,4510000000.0
ACGL,2025-02-10,2.26,1.82,1,4592000000.0
ACGL,2025-04-29,1.54,1.32,1,4973000000.0
