Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
BIIB,2015-10-21,4.48,3.8,1,
BIIB,2016-01-27,4.5,4.08,1,
BIIB,2016-04-21,4.79,4.47,1,
BIIB,2016-07-21,5.21,4.67,1,
BIIB,2016-10-26,5.19,4.97,1,
BIIB,2017-01-26,5.04,4.96,1,
BIIB,2017-04-25,5.2,4.97,1,
BIIB,2017-07-25,5.04,4.41,1,
BIIB,2017-10-24,6.31,5.73,1,
BIIB,2018-01-25,5.26,5.45,0,
BIIB,2018-04-24,6.05,5.94,1,
BIIB,2018-07-24,5.8,5.21,1,
BIIB,2018-10-23,7.4,6.78,1,
BIIB,2019-01-29,6.99,6.73,1,
BIIB,2019-04-24,6.98,6.87,1,
BIIB,2019-07-23,9.15,7.53,1,
BIIB,2019-10-22,9.17,8.27,1,
BIIB,2020-01-30,8.34,8.02,1,
BIIB,2020-04-22,9.14,7.73,1,
BIIB,2020-07-22,10.26,8.03,1,
BIIB,2020-10-21,8.84,8.04,1,
BIIB,2021-02-03,4.58,4.87,0,
BIIB,2021-04-22,5.34,5.04,1,
BIIB,2021-07-22,5.68,4.54,1,
BIIB,2021-10-20,4.77,4.09,1,
BIIB,2022-02-03,3.39,3.38,1,
BIIB,2022-05-03,4.38,4.38,0,
BIIB,2022-07-20,5.25,4.06,1,
BIIB,2022-10-25,4.77,4.14,1,
BIIB,2023-02-15,4.05,3.48,1,
BIIB,2023-04-25,3.4,3.28,1,
BIIB,2023-07-25,4.02,3.77,1,
BIIB,2023-11-08,4.36,3.97,1,
BIIB,2024-02-13,3.3,3.18,1,
BIIB,2024-04-24,3.67,3.45,1,2464900000.0
BIIB,2024-08-01,5.28,4.03,1,2464900000.0
BIIB,2024-10-30,4.08,3.79,1,2454700000.0
BIIB,2025-02-12,3.44,3.35,1,2431000000.0
BIIB,2025-05-01,3.02,2.52,1,2431000000.0
