Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
TRV,2015-10-20,2.93,2.27,1,
TRV,2016-01-21,2.9,2.65,1,
TRV,2016-04-21,2.33,2.55,0,
TRV,2016-07-21,2.2,2.07,1,
TRV,2016-10-20,2.4,2.38,1,
TRV,2017-01-24,3.2,2.73,1,
TRV,2017-04-20,2.95,2.37,1,
TRV,2017-07-20,1.92,2.1,0,
TRV,2017-10-19,0.91,0.45,1,
TRV,2018-01-23,2.28,1.51,1,
TRV,2018-04-24,2.46,2.68,0,
TRV,2018-07-19,1.81,2.42,0,
TRV,2018-10-18,2.54,2.26,1,
TRV,2019-01-22,2.13,2.05,1,
TRV,2019-04-18,2.83,2.74,1,
TRV,2019-07-23,2.02,2.28,0,
TRV,2019-10-22,1.43,2.35,0,
TRV,2020-01-23,3.32,3.29,1,
TRV,2020-04-21,2.62,2.85,0,
TRV,2020-07-23,-0.2,-0.2,0,
TRV,2020-10-20,3.12,3.03,1,
TRV,2021-01-21,4.91,3.18,1,
TRV,2021-04-20,2.73,2.37,1,
TRV,2021-07-20,3.45,2.39,1,
TRV,2021-10-19,2.6,1.67,1,
TRV,2022-01-20,5.2,3.86,1,
TRV,2022-04-19,4.22,3.61,1,
TRV,2022-07-21,2.57,1.97,1,
TRV,2022-10-19,2.2,1.56,1,
TRV,2023-01-24,3.4,3.4,0,
TRV,2023-04-19,3.21,3.55,0,
TRV,2023-07-20,0.06,2.08,0,
TRV,2023-10-18,1.95,3.01,0,
TRV,2024-01-19,7.01,5.09,1,
TRV,2024-04-17,4.69,4.9,0,11283000000.0
TRV,2024-07-19,2.51,1.98,1,11904000000.0
TRV,2024-10-17,5.24,3.55,1,12013000000.0
TRV,2025-01-22,9.15,6.63,1,11810000000.0
TRV,2025-04-16,1.91,0.78,1,12116000000.0
