Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
ETN,2015-10-30,0.97,1.0,0,
ETN,2016-02-03,1.17,1.1,1,
ETN,2016-04-29,0.88,0.85,1,
ETN,2016-08-02,1.07,1.07,0,
ETN,2016-11-01,1.15,1.15,0,
ETN,2017-02-02,1.12,1.1,1,
ETN,2017-05-02,0.96,0.88,1,
ETN,2017-08-01,1.15,1.16,0,
ETN,2017-10-31,1.25,1.25,0,
ETN,2018-02-01,1.29,1.21,1,
ETN,2018-05-01,1.1,1.07,1,
ETN,2018-07-31,1.39,1.33,1,
ETN,2018-10-30,1.43,1.43,0,
ETN,2019-01-31,1.46,1.43,1,
ETN,2019-04-30,1.26,1.24,1,
ETN,2019-07-30,1.53,1.51,1,
ETN,2019-10-29,1.52,1.51,1,
ETN,2020-02-04,1.37,1.41,0,
ETN,2020-04-30,1.09,1.07,1,
ETN,2020-07-29,0.7,0.53,1,
ETN,2020-11-03,1.18,1.04,1,
ETN,2021-02-02,1.28,1.2,1,
ETN,2021-05-04,1.44,1.23,1,
ETN,2021-08-03,1.72,1.57,1,
ETN,2021-11-02,1.75,1.73,1,
ETN,2022-02-04,1.72,1.71,1,
ETN,2022-05-03,1.62,1.6,1,
ETN,2022-08-02,1.87,1.82,1,
ETN,2022-11-01,2.02,2.01,1,
ETN,2023-02-08,2.06,2.05,1,
ETN,2023-05-02,1.88,1.78,1,
ETN,2023-08-01,2.21,2.11,1,
ETN,2023-10-31,2.47,2.34,1,
ETN,2024-02-01,2.55,2.47,1,
ETN,2024-04-30,2.4,2.29,1,6350000000.0
ETN,2024-08-01,2.73,2.61,1,6350000000.0
ETN,2024-10-31,2.84,2.8,1,6240000000.0
ETN,2025-01-31,2.83,2.81,1,6377000000.0
ETN,2025-05-02,2.72,2.71,1,7028000000.0
