earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2016-02-25,-0.47,0,1,0.027472527472527538,5,0
2016-04-18,0.06,1,-1,-0.09009963960144159,8,8
2016-04-19,0.9,1,0,-0.007553051192902475,2,7
2016-04-21,1.06,0,1,0.09436201780415437,0,3
2016-04-21,0.38,0,1,0.06956037840845855,3,7
2016-04-21,0.38,0,1,0.07264841420439143,3,7
2016-04-26,0.72,1,1,0.11323982210058155,0,3
2016-04-26,0.56,1,1,0.16426949280847836,6,8
2016-04-27,0.44,1,1,0.10954872465663838,2,5
2016-04-27,0.77,1,1,0.07084725434763982,7,2
2016-04-28,-1.86,0,1,0.0660333148724066,6,6
2016-05-03,-0.29,1,1,0.22192513368983957,6,1
2016-05-03,0.11,1,1,0.1509905751105982,7,4
2016-05-05,0.42,1,-1,-0.06279491833030855,7,2
2016-05-05,0.04,1,1,0.04881889763779536,7,2
2016-05-05,0.04,0,1,0.0463525835866261,6,2
2016-05-10,1.36,0,-1,-0.04330824127480699,3,7
2016-05-10,0.5,1,1,0.07154538021259199,6,2
2016-05-18,0.46,1,1,0.10941271118262265,6,2
2016-07-14,1.36,1,-1,-0.029475718772650372,0,5
2016-07-18,0.09,1,1,0.3838536812674744,7,3
2016-07-21,0.72,0,-1,-0.14505224339274736,0,7
2016-07-21,0.33,0,0,-0.010808473843493299,1,3
2016-07-26,0.17,1,1,0.03559491978609618,5,8
2016-07-26,0.94,1,-1,-0.12870571221981195,0,7
2016-07-27,0.97,1,-1,-0.04,2,6
2016-07-27,0.42,1,-1,-0.09401709401709406,0,7
2016-07-27,0.25,1,1,0.07303857824013865,2,7
2016-07-28,0.42,1,1,0.03563305534495822,1,5
2016-07-28,0.42,1,1,0.03459937565036435,1,5
2016-07-28,0.13,1,0,0.01787016776075851,3,8
2016-08-02,0.07,1,0,0.006231718173725157,6,4
2016-08-02,0.66,1,0,0.02439969016266456,6,2
2016-08-04,-0.34,0,1,0.1672709693014262,5,8
2016-08-08,0.1,0,0,-0.012345679012345675,4,9
2016-08-08,0.1,0,0,-0.0022522522522523377,5,9
2016-08-09,1.62,1,0,-0.001839362354383738,0,4
2016-10-17,0.12,1,1,0.16516541796447504,7,6
2016-10-18,1.06,1,1,0.05763007219317893,1,2
2016-10-20,1.01,1,1,0.03257261410788382,0,1
2016-10-21,0.31,1,1,0.08129370629370627,3,4
2016-10-22,0.74,0,1,0.1333572969086988,0,0
2016-10-24,0.27,1,1,0.2359119369824278,3,4
2016-10-26,0.46,0,1,0.23552374756018213,0,3
2016-10-27,0.45,1,1,0.03520241387980886,0,5
2016-10-27,0.45,1,1,0.03099072718399227,0,5
2016-11-01,0.23,1,1,0.10117798934968526,3,7
2016-11-01,0.36,0,1,0.08695652173913046,5,4
2016-11-01,0.56,1,1,0.04903943377148629,2,1
2016-11-02,1.09,1,1,0.09033333333333336,0,3
2016-11-02,0.66,1,1,0.11223855870780704,3,1
2016-11-03,0.69,1,1,0.3049994005514927,4,0
2016-11-07,0.49,1,1,0.03332139018273019,2,2
2016-11-10,1.1,0,1,0.1158886158886158,0,5
2017-01-18,0.15,1,1,0.035763311899429356,8,8
2017-01-24,0.86,0,-1,-0.050632911392405125,0,5
2017-01-25,0.66,0,-1,-0.03203298445924521,0,5
2017-01-26,0.47,0,1,0.09420118343195259,0,7
2017-01-26,0.45,1,1,0.0318588730911006,0,7
2017-01-26,0.47,0,1,0.1003157639057565,0,6
2017-01-31,2.48,1,1,0.3031325301204819,2,5
2017-01-31,0.29,1,1,0.40709261430246196,2,6
2017-02-01,1.41,1,1,0.15293488229899105,2,7
2017-02-07,1.47,1,0,-0.016711780628457122,0,4
2017-02-07,1.55,1,0,0.006055045871559602,0,5
2017-02-07,0.99,1,1,0.4472165332340347,5,8
2017-02-09,0.19,0,-1,-0.04044117647058816,3,4
2017-02-09,0.19,1,-1,-0.04364183596689227,3,4
2017-02-10,0.75,1,0,-0.0040420371867420325,1,3
2017-02-14,0.45,1,1,0.09870893936917807,5,6
2017-02-14,0.52,1,-1,-0.043478260869565216,5,3
2017-02-16,1.67,1,0,-0.006308375440208245,4,8
2017-02-16,0.03,1,1,0.6820987654320987,8,9
2017-02-23,-0.57,1,1,0.19798890429958382,1,8
2017-04-17,0.4,1,1,0.28069196428571414,1,5
2017-04-18,0.97,1,0,-0.009814482345900577,0,4
2017-04-20,0.95,0,0,0.014603174603174555,0,3
2017-04-21,0.05,1,-1,-0.12987012987012983,0,5
2017-04-24,0.48,1,-1,-0.09251822103227735,2,6
2017-04-25,0.74,0,-1,-0.05930537352555697,0,1
2017-04-27,0.53,1,0,0.008420515437611773,9,5
2017-04-27,0.39,1,1,0.0494481236203091,0,5
2017-04-27,0.39,1,1,0.04802076573653485,0,5
2017-05-02,0.57,0,1,0.1410521125458411,1,6
2017-05-02,0.12,0,1,0.08769006456988129,1,9
2017-05-03,1.3,1,1,0.12986410341398744,0,8
2017-05-04,-0.22,1,1,0.14645441389290892,0,8
2017-05-09,0.43,0,-1,-0.038181818181818206,1,1
2017-05-09,1.5,1,-1,-0.062283421484588715,0,3
2017-05-09,0.07,1,1,0.056648308418567966,2,4
2017-05-09,0.07,1,1,0.05747126436781609,2,4
2017-05-09,0.85,1,1,0.09328772189349116,0,7
2017-05-23,0.68,1,1,0.1461469188215618,3,9
2017-07-17,0.15,0,1,0.08649237472766882,4,2
2017-07-19,0.67,1,0,0.019013276512047268,1,1
