earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2017-08-03,0.03,0,-1,-0.10083752093802349,1,0
2017-08-03,0.28,0,0,-0.021729357110744835,3,8
2017-08-03,1.2,1,-1,-0.034811305690104814,0,3
2017-08-10,0.02,0,1,0.062956204379562,0,2
2017-10-17,0.57,1,0,-0.0127086204256622,0,5
2017-10-18,0.21,0,1,0.05221856229412905,0,2
2017-10-24,0.37,1,-1,-0.0787978468899521,0,3
2017-10-24,0.31,1,-1,-0.1931675458427532,3,4
2017-10-25,0.32,1,-1,-0.07747005988023954,0,1
2017-10-25,1.65,0,-1,-0.06591254101170367,2,4
2017-10-25,0.14,0,-1,-0.11752007598652965,3,3
2017-10-25,1.0,1,-1,-0.07992378660248696,0,3
2017-10-25,0.24,1,-1,-0.17075831969448987,7,1
2017-10-25,0.14,1,1,0.2153473902523331,1,5
2017-10-26,0.38,0,-1,-0.0860273972602739,0,2
2017-10-27,0.44,0,-1,-0.20221343873517786,0,0
2017-10-27,1.65,1,0,0.012108533029035098,4,3
2017-10-27,0.34,1,0,-0.023027239539455218,1,7
2017-10-30,0.41,1,1,0.038300038172795405,0,2
2017-10-30,0.55,1,0,0.014440141981284337,0,4
2017-10-30,0.06,0,-1,-0.12864140242330502,0,3
2017-10-30,1.72,1,-1,-0.09496498097391495,0,3
2017-10-31,0.69,0,0,-0.0105106171436687,1,4
2017-11-01,1.47,1,-1,-0.1348946135831382,0,2
2017-11-01,0.35,1,-1,-0.13143382352941174,1,3
2017-11-01,0.74,1,0,-0.019489894128970217,3,5
2017-11-01,1.21,1,-1,-0.14008824456350458,0,5
2017-11-01,1.02,0,-1,-0.16650978145207498,1,6
2017-11-01,0.14,0,0,-0.01798561151079144,4,7
2017-11-01,0.76,1,0,0.007656593630365706,0,4
2017-11-03,0.64,1,1,0.028220858895705487,0,7
2017-11-03,0.07,0,-1,-0.18293591654247393,3,2
2017-11-07,0.2,0,-1,-0.20858181818181823,0,1
2017-11-08,-0.01,0,-1,-0.06952789699570819,2,5
2018-01-23,0.55,1,0,0.0183002481389577,1,2
2018-01-24,0.17,0,-1,-0.054967314243623965,2,4
2018-01-29,0.38,0,1,0.02910536779324053,0,2
2018-01-30,0.67,1,-1,-0.04356963867108561,0,2
2018-01-30,0.34,0,0,-0.02110047070280794,0,1
2018-01-31,0.48,0,0,0.00021798365122611466,1,0
2018-01-31,1.72,1,0,-0.015416488940344896,0,1
2018-01-31,1.84,1,0,-0.020732853116191684,3,2
2018-02-01,0.91,1,1,0.03645083932853707,0,1
2018-02-02,0.31,0,1,0.05720034492670313,0,6
2018-02-06,0.25,1,1,0.058875739644970476,0,0
2018-02-07,1.57,1,1,0.09231262598497346,1,0
2018-02-08,0.99,1,1,0.0968973747016707,2,2
2018-02-08,0.44,1,1,0.045149911816578396,2,0
2018-02-09,1.09,1,0,0.019024970273483963,2,0
2018-02-13,0.84,1,1,0.05928532755820256,3,0
2018-02-14,0.82,0,0,-0.022538115931354512,5,2
2018-02-15,0.17,1,-1,-0.033552631578947355,4,0
2018-02-15,0.26,0,1,0.05479452054794515,7,1
2018-02-16,0.29,0,1,0.07409713574097145,5,0
2018-02-20,1.63,1,1,0.09889570552147242,3,3
2018-02-20,1.92,0,1,0.04754914809960678,2,1
2018-02-21,-0.11,0,1,0.029520295202952056,2,1
2018-02-21,0.13,1,1,0.09499431171786131,3,9
2018-02-21,0.22,0,1,0.07241379310344828,2,0
2018-02-21,0.12,0,0,0.016745159602302474,4,2
2018-02-22,-0.09,0,-1,-0.028119830913434923,2,0
2018-02-26,0.06,0,-1,-0.034926470588235226,6,8
2018-02-27,0.8,1,0,-0.020526806861408262,4,8
2018-02-28,0.06,0,1,0.08435932512539907,4,0
2018-04-17,0.68,1,-1,-0.040968626256472705,4,5
2018-04-18,0.21,0,1,0.08174201091192518,4,3
2018-04-23,0.17,1,1,0.13688311688311697,5,6
2018-04-24,0.57,1,1,0.07129829215718782,3,4
2018-04-24,1.14,1,1,0.0973630831643003,4,1
2018-04-25,0.3,1,1,0.07516065940206755,3,3
2018-04-25,1.65,0,1,0.05199679711740574,2,3
2018-04-25,1.03,0,1,0.09450427033048632,2,4
2018-04-26,0.42,1,1,0.12346938775510206,6,2
2018-04-26,0.24,1,0,0.011884057971014394,5,5
2018-04-26,0.3,1,1,0.09053778080326753,6,0
2018-04-26,1.17,1,1,0.16679273827534039,5,1
2018-04-27,0.22,0,1,0.07779074290159471,5,2
2018-04-27,1.62,1,1,0.1270947933990022,3,2
2018-04-27,0.36,1,-1,-0.07232191408374126,2,5
2018-04-30,0.31,0,1,0.0941613229834628,3,4
2018-04-30,0.27,1,0,0.004761904761904762,6,1
2018-04-30,1.32,1,0,-0.015222934858202603,3,2
2018-05-01,0.63,0,1,0.10038836374294709,4,1
2018-05-01,0.7,1,1,0.034278695846359904,5,7
2018-05-02,1.38,1,0,-0.017824938136979405,3,4
2018-05-02,0.54,1,1,0.07702349869451695,5,2
2018-05-02,0.79,0,1,0.1177002486624972,6,5
2018-05-02,0.82,1,1,0.0736860039185621,3,5
2018-05-02,0.34,1,1,0.0576428203808544,5,6
2018-05-02,0.42,0,1,0.08870001089680725,4,5
2018-05-03,0.41,0,1,0.08572420175844513,2,6
2018-05-04,0.06,0,1,0.11269974768713202,6,6
2018-05-08,0.29,0,1,0.07641384528087761,3,7
2018-05-14,-0.03,0,1,0.045250896057347584,2,6
2018-07-17,0.62,1,0,-0.0017468635858345154,1,3
2018-07-18,0.36,1,-1,-0.039718994866252334,2,8
2018-07-24,0.17,1,-1,-0.17911811743203113,5,7
