earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2016-02-25,0.48,0,1,0.5232876712328768,9,4
2016-04-20,0.18,0,1,0.15363436123348012,9,7
2016-04-21,0.4,1,0,0.021018391092205584,5,8
2016-04-28,-0.95,1,-1,-0.14584641138313453,9,8
2016-04-28,0.07,1,1,0.039308176100628936,8,8
2016-04-28,0.06,0,0,0.007932446264073753,8,7
2016-04-29,-0.11,1,-1,-0.04065434130287487,5,6
2016-04-29,0.43,1,-1,-0.03668798384382359,2,6
2016-04-29,0.67,0,-1,-0.09659367396593671,4,4
2016-04-29,-0.02,1,1,0.03931140801644401,9,9
2016-05-03,-0.53,1,1,0.21366975407218147,9,9
2016-05-03,0.02,1,1,0.037661874777236565,8,8
2016-05-03,0.07,1,1,0.09232313095835423,6,8
2016-05-03,0.6,0,-1,-0.07016918967052534,7,1
2016-05-03,0.4,0,0,-0.01617212768949523,7,6
2016-05-04,0.03,0,1,0.1648031113271755,9,7
2016-05-05,-0.4,1,-1,-0.07800891530460628,9,6
2016-05-05,-0.83,1,1,0.1459074733096084,7,6
2016-05-05,-0.56,0,0,-0.02379700236655275,5,7
2016-07-20,-0.14,1,1,0.11966008268259075,5,3
2016-07-20,0.15,0,0,0.011455847255370024,6,9
2016-07-21,0.23,1,0,-0.013968876363190793,2,4
2016-07-26,1.07,1,1,0.1400114920513312,3,3
2016-07-28,-0.35,1,-1,-0.09404942007060003,3,3
2016-07-28,-0.79,0,1,0.10166585007349335,6,1
2016-07-28,1.07,1,1,0.08707793856308707,7,8
2016-07-29,0.94,1,1,0.0927821168866146,1,2
2016-07-29,0.41,0,-1,-0.029583042161658586,0,3
2016-07-29,0.35,1,1,0.05690646756129553,0,4
2016-08-01,0.19,0,1,0.1924040066777963,8,6
2016-08-02,0.06,1,1,0.04078947368421045,8,3
2016-08-02,0.26,1,1,0.07327684909548879,4,3
2016-08-02,0.41,0,-1,-0.05131503716409362,1,2
2016-08-03,-0.18,0,-1,-0.08700336700336692,1,2
2016-08-03,-0.14,0,1,0.14487021013597032,8,0
2016-08-04,-0.26,0,1,0.13094278807413376,7,1
2016-08-04,-0.38,1,0,0.018189884649511986,5,3
2016-10-19,0.15,1,1,0.060405851816894646,4,1
2016-10-19,0.01,1,1,0.1614358974358974,4,7
2016-10-20,0.25,1,1,0.04722256741642845,1,6
2016-10-25,1.24,1,1,0.09828629032258067,3,5
2016-10-27,0.58,0,1,0.11863615133115363,7,4
2016-10-27,-0.66,1,1,0.12141427618412277,5,6
2016-10-27,-0.26,1,0,-0.014194266629557417,3,1
2016-10-28,0.49,1,1,0.06749403341288776,0,5
2016-10-28,1.05,1,0,-0.02476894639556383,1,4
2016-10-28,0.63,1,0,-0.0045607297167546265,0,5
2016-10-31,0.2,1,0,-0.020301015050752602,7,3
2016-11-01,0.44,0,1,0.1678469187886093,0,4
2016-11-01,0.09,1,1,0.11833122629582807,7,2
2016-11-01,-0.15,0,0,0.010030978020356875,0,5
2016-11-02,-0.23,0,1,0.263873893327575,6,1
2016-11-03,-0.03,1,-1,-0.04862842892768087,6,3
2016-11-03,-0.4,0,1,0.05653594771241828,4,3
2016-11-07,0.54,1,1,0.1930872626413485,5,5
2017-01-18,0.18,0,-1,-0.07788161993769471,3,6
2017-01-20,0.27,0,-1,-0.12068351726593096,1,5
2017-01-23,0.04,1,-1,-0.16955139526669014,4,6
2017-01-27,0.21,0,-1,-0.052763369701305594,0,4
2017-01-31,0.9,1,0,-0.010610079575596763,0,2
2017-01-31,0.81,1,0,-0.007189842435367888,4,4
2017-02-01,0.43,1,1,0.06346555323590812,5,2
2017-02-02,0.25,1,-1,-0.10643704121965,5,1
2017-02-02,-0.26,1,-1,-0.06642871306761851,5,2
2017-02-03,0.16,0,0,0.005307050796057641,0,2
2017-02-09,-0.13,0,-1,-0.11786183730100774,2,1
2017-02-14,0.25,1,-1,-0.13701107845353822,7,4
2017-02-14,0.9,1,-1,-0.10336194563662376,7,5
2017-02-15,-1.18,0,-1,-0.1394156842644798,5,5
2017-02-15,-0.02,0,1,0.05501964987495544,5,1
2017-02-23,-0.06,0,-1,-0.0771391125257442,4,0
2017-02-27,-0.01,1,-1,-0.05516032580678415,3,1
2017-02-27,0.43,0,-1,-0.05160624435556702,0,6
2017-04-19,0.17,0,0,-0.007722007722007729,1,3
2017-04-21,0.25,0,-1,-0.10364372469635619,0,3
2017-04-24,0.04,1,-1,-0.09208847299021704,2,1
2017-04-25,0.68,1,1,0.027580893682588474,1,3
2017-04-27,0.43,0,1,0.13680884676145336,3,7
2017-04-27,0.06,1,1,0.07930899096976834,2,2
2017-04-28,0.56,1,1,0.08936651583710406,0,3
