earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2017-05-03,2.75,1,1,0.08734979244046323,1,6
2017-05-03,1.01,1,1,0.09999999999999998,2,8
2017-05-04,-0.68,1,1,0.026958581815211154,8,0
2017-05-04,2.92,0,1,0.09268065268065266,7,8
2017-05-04,0.53,1,0,0.022532369261812738,0,5
2017-05-04,3.34,1,1,0.062336898592273975,1,7
2017-05-05,2.77,1,1,0.08797527047913441,0,6
2017-05-08,-0.17,0,1,0.3524073607259893,8,3
2017-05-09,1.11,1,1,0.12896046085362672,1,8
2017-05-09,0.88,1,-1,-0.03651644689175496,0,5
2017-05-10,0.93,1,-1,-0.18108039563783923,5,0
2017-05-10,1.29,1,1,0.09622577354641272,2,5
2017-05-10,0.5,1,-1,-0.08505272810637325,0,7
2017-05-18,3.42,1,1,0.06208744526501536,4,2
2017-05-22,0.58,1,1,0.0593249232867372,0,6
2017-05-25,1.33,1,-1,-0.0627570807380421,0,6
2017-07-18,1.83,1,1,0.040455587604467116,0,4
2017-07-18,2.46,1,1,0.0847824937893123,0,5
2017-07-20,0.66,1,1,0.19543910722950025,0,5
2017-07-20,0.62,1,1,0.10149488591660102,0,6
2017-07-20,0.99,1,1,0.09318120076066284,0,4
2017-07-25,5.04,1,1,0.06437535942627101,3,7
2017-07-25,0.8,1,1,0.0882494004796163,4,8
2017-07-25,1.55,1,-1,-0.12141933099242284,0,4
2017-07-25,3.27,1,0,0.003581784069589084,1,8
2017-07-25,1.76,1,1,0.10296674006257955,0,4
2017-07-25,1.94,0,-1,-0.07990786676116227,1,7
2017-07-25,1.75,0,0,-0.02254073257380852,1,4
2017-07-25,1.11,1,1,0.03677908113391973,0,6
2017-07-26,0.63,1,1,0.07535607817158006,0,7
2017-07-26,0.39,1,-1,-0.07958255970292596,9,9
2017-07-26,2.56,1,1,0.02814834578441835,0,9
2017-07-26,0.32,1,-1,-0.11214230471771079,4,4
2017-07-26,3.37,1,1,0.12745204882301647,0,4
2017-07-26,2.3,1,1,0.1432076225252467,0,5
2017-07-26,2.47,1,-1,-0.04187872618874503,0,8
2017-07-27,2.46,0,-1,-0.16546674050827634,3,4
2017-07-27,2.08,0,-1,-0.09260493004663561,1,5
2017-07-27,0.32,1,1,0.05516475379489072,0,3
2017-07-27,1.53,1,1,0.08078484438430308,0,5
2017-07-27,0.46,1,-1,-0.1871874002341173,2,4
2017-07-27,0.85,1,1,0.36334219345891594,7,8
2017-07-27,3.92,1,1,0.11753105213991638,0,5
2017-07-27,0.66,1,1,0.12964824120603013,3,2
2017-07-27,0.74,0,1,0.08449430070562682,0,5
2017-07-28,1.42,1,1,0.3011014161064225,0,4
2017-07-28,1.01,1,-1,-0.14349039566573626,0,4
2017-08-01,-0.06,0,-1,-0.14119799538620637,8,8
2017-08-01,0.95,1,1,0.05310495337609947,1,4
2017-08-01,0.77,1,1,0.1642532064542821,1,2
2017-08-01,0.92,1,-1,-0.07047553882996917,2,2
2017-08-01,0.67,1,1,0.07108140947752115,0,3
2017-08-01,-0.04,1,-1,-0.33090297251822764,8,0
2017-08-02,0.08,0,1,0.2705391527599488,8,2
2017-08-02,0.5,1,0,-0.006514657980455977,1,2
2017-08-02,1.31,1,-1,-0.13105536332179926,4,4
2017-08-02,3.49,1,0,-0.0055457321973958985,0,3
2017-08-03,-0.13,0,1,0.2945013979496739,6,6
2017-08-03,2.46,1,1,0.13888599687662678,0,5
2017-08-03,1.09,1,1,0.19066578190665776,0,5
2017-08-03,4.17,1,-1,-0.13343715334072875,7,0
2017-08-04,2.91,1,1,0.1472894647118992,0,5
2017-08-08,0.27,1,1,0.12198531981824544,0,3
2017-08-08,0.53,0,1,0.12958395000822226,0,3
2017-08-08,0.85,1,0,0.01727936912907335,0,3
