earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2016-03-15,1.59,1,1,0.048396773548430236,5,5
2016-04-14,4.25,0,0,-0.0024878403309665856,8,7
2016-04-14,0.42,0,0,-0.009871373018247033,2,7
2016-04-15,0.29,0,-1,-0.04748700173310229,8,7
2016-04-15,0.18,0,0,0.018264840182648418,8,5
2016-04-18,0.55,1,1,0.09108087679516251,8,3
2016-04-18,0.22,1,1,0.08463768115942034,2,7
2016-04-19,2.68,1,-1,-0.0312013414780212,7,5
2016-04-19,0.6,1,-1,-0.13618290258449314,8,5
2016-04-19,1.01,1,-1,-0.07640138408304492,7,5
2016-04-20,0.6,1,0,0.008456659619450437,8,7
2016-04-20,1.43,1,-1,-0.03322664228014022,7,7
2016-04-21,2.33,0,1,0.056928906531937946,1,6
2016-04-21,0.31,0,-1,-0.03620386643233735,9,7
2016-04-21,0.74,1,-1,-0.045543107647345454,7,7
2016-04-21,0.68,1,0,0.010112501580078335,6,9
2016-04-22,0.7,1,-1,-0.07720105124835747,7,8
2016-04-25,-0.65,0,0,0.013774104683195666,9,7
2016-04-26,1.52,1,0,-0.01851634829485525,7,5
2016-04-26,1.08,1,1,0.06238217652099401,4,6
2016-04-26,0.4,1,1,0.03141671606401882,3,6
2016-04-26,0.87,1,1,0.042700519330640625,3,8
2016-04-26,0.89,1,1,0.1288278775079196,2,3
2016-04-26,1.2,1,1,0.13232023721275019,7,8
2016-04-26,1.15,1,-1,-0.08752904725019349,5,7
2016-04-26,1.84,0,-1,-0.09796797200915086,7,7
2016-04-27,0.3,0,1,0.12744630071599053,5,2
2016-04-27,0.37,1,-1,-0.06613426503618663,8,4
2016-04-27,2.17,0,-1,-0.026087842657698996,8,9
2016-04-27,0.98,1,1,0.042031523642732056,8,8
2016-04-27,0.61,0,-1,-0.05137614678899085,7,8
2016-04-27,0.39,1,0,0.022495755517826874,1,5
2016-04-28,1.15,0,1,0.11239255793711238,5,2
2016-04-28,0.87,0,1,0.03496133064943317,5,5
2016-04-28,0.68,1,1,0.132999736634185,3,8
2016-04-28,0.92,1,1,0.0411718131433096,1,7
2016-04-28,0.95,0,-1,-0.10207300585849484,5,3
2016-04-28,0.34,1,1,0.06841876629018243,2,6
2016-04-28,0.86,1,0,-0.018043097226518198,5,8
2016-04-28,0.49,0,-1,-0.0590132215414383,8,8
2016-04-29,1.35,1,0,0.015944475708122196,1,4
2016-04-29,0.61,0,1,0.08482638338354212,3,2
