earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2016-02-23,0.8,1,1,0.08150732728541506,6,1
2016-02-23,0.12,1,1,0.30869565217391304,2,5
2016-02-23,0.61,1,1,0.046404222564328114,3,8
2016-02-25,0.8,1,1,0.07351638618246237,5,5
2016-02-25,0.3,1,1,0.16922315685304296,9,3
2016-02-29,0.09,1,-1,-0.058127572016461036,9,9
2016-03-16,2.51,1,-1,-0.029936779471922723,6,8
2016-03-22,1.05,1,1,0.23829392675011593,2,8
2016-04-06,0.7,1,1,0.040702536938946224,8,7
2016-04-11,0.21,1,1,0.12749615975422418,9,6
2016-04-12,0.22,0,-1,-0.05497382198952886,7,5
2016-04-14,1.32,1,-1,-0.15831578947368427,8,3
2016-04-18,0.88,1,-1,-0.08659281030974449,4,7
2016-04-18,0.6,1,1,0.08526240115025172,3,8
2016-04-18,0.84,1,1,0.03590109367570133,2,7
2016-04-18,3.18,1,-1,-0.05736992964474933,4,7
2016-04-20,1.4,1,1,0.17542777863419137,9,7
2016-04-20,0.55,1,0,-0.010113780025284414,8,9
2016-04-20,1.29,1,1,0.09017882757961182,2,8
2016-04-21,1.29,1,0,-0.014343589182086962,7,8
2016-04-21,0.52,0,1,0.058314937454010334,7,8
2016-04-21,1.16,1,1,0.035925471382349645,6,6
2016-04-21,1.28,1,1,0.08793767350228344,4,8
2016-04-21,0.88,1,-1,-0.1993650793650794,7,8
2016-04-21,2.16,1,0,-0.014752567693744192,5,7
2016-04-21,0.38,1,1,0.12277560156687185,4,8
2016-04-22,0.67,0,1,0.09519468680817798,8,8
2016-04-22,1.53,1,0,0.019849735646043972,3,7
2016-04-22,1.68,1,1,0.031291248421577454,2,5
2016-04-26,1.51,1,1,0.03583646938077316,5,6
2016-04-26,1.05,1,-1,-0.20415024345003477,7,5
2016-04-26,1.08,1,0,-0.0068422532571000465,4,7
2016-04-26,2.58,0,1,0.09852343248448538,0,6
2016-04-26,0.32,1,1,0.14988955506468907,7,8
2016-04-26,2.05,1,1,0.06266932839013276,1,6
2016-04-26,0.76,1,1,0.0648447204968944,7,8
2016-04-26,0.83,1,-1,-0.04818270435872452,2,5
2016-04-26,0.5,1,0,0.0060487804878049225,6,8
2016-04-26,0.66,1,0,-0.018929016189290115,5,6
2016-04-27,1.23,1,1,0.1094581117021278,5,7
2016-04-27,1.42,1,1,0.033181522446324115,2,8
2016-04-27,1.74,0,0,-0.01327893175074199,7,6
2016-04-27,2.34,1,1,0.04207990932275431,2,6
2016-04-27,1.37,1,0,0.017419467787114926,5,8
2016-04-27,0.42,1,1,0.21153348849237133,7,8
2016-04-27,2.59,1,1,0.05651476095520634,1,7
2016-04-28,0.57,0,1,0.14892739273927405,5,6
2016-04-28,0.48,1,1,0.08901635861482893,1,2
2016-04-28,1.27,1,1,0.027981345769487125,0,6
2016-04-28,0.58,1,1,0.12876339513522708,0,1
2016-04-28,0.61,0,1,0.10603514132925894,6,6
2016-04-28,0.57,0,-1,-0.039509253483052724,2,7
2016-04-29,0.88,1,0,0.012291207059564987,5,3
2016-04-29,0.47,0,1,0.19409635199108902,7,7
2016-05-03,0.66,1,0,0.002463054187192032,4,3
2016-05-03,1.45,1,1,0.18373655913978476,6,5
2016-05-03,0.75,0,1,0.025035488450122753,3,3
2016-05-03,1.87,1,1,0.06850751485494586,6,6
2016-05-03,0.53,0,1,0.07229928541403961,1,5
2016-05-03,0.35,1,1,0.12072727272727266,2,7
2016-05-04,0.06,1,1,0.5980338612779904,9,1
2016-05-04,0.46,1,0,-0.022504327755337394,9,2
2016-05-05,0.23,0,1,0.051629284807448265,7,6
2016-05-05,0.75,1,1,0.1226063168366078,5,4
2016-05-05,-0.11,1,1,0.1565377532228362,9,8
2016-05-05,2.87,1,1,0.0952319587628866,3,6
2016-05-10,2.86,1,1,0.16385415402047673,8,4
2016-05-20,1.56,1,1,0.12942989214175654,6,7
2016-05-23,1.19,1,1,0.16379408743294138,6,4
2016-05-25,0.16,1,1,0.11129568106312307,2,6
2016-06-21,3.3,1,1,0.11085553638745144,6,4
2016-07-11,0.45,1,-1,-0.15485921889191645,9,5
2016-07-12,0.23,0,-1,-0.09787626962142203,2,2
2016-07-13,0.16,1,1,0.07231404958677697,5,5
2016-07-14,1.47,1,0,0.0015007503751876508,8,0
2016-07-18,2.53,1,0,0.004968203497615262,0,7
2016-07-18,0.92,0,0,-0.02240099009900993,2,5
2016-07-18,0.99,1,0,-0.0040165251319714745,1,4
2016-07-19,2.89,0,-1,-0.055517161944252526,1,3
2016-07-19,3.28,1,-1,-0.025636030700900037,0,7
2016-07-19,1.08,1,1,0.08723324597529009,0,5
2016-07-20,1.46,1,0,-0.0082456140350877,0,5
2016-07-20,2.06,1,1,0.03777049180327863,8,0
2016-07-21,1.19,0,1,0.03727200634417139,5,2
2016-07-21,1.98,1,-1,-0.05861244019138752,1,6
2016-07-21,1.17,0,-1,-0.02670974690360786,4,6
