earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2017-05-02,0.53,1,-1,-0.03597601598934054,3,3
2017-05-02,0.6,0,1,0.028564512224642936,1,5
2017-05-02,0.73,0,-1,-0.046710338934776434,0,1
2017-05-03,0.52,0,1,0.08840808138701801,6,2
2017-05-03,0.91,1,1,0.15915523622904426,1,5
2017-05-03,1.26,0,0,-0.009375340673716336,0,2
2017-05-03,0.84,0,-1,-0.033890746934225266,5,2
2017-05-03,1.31,1,0,0.016092475067996336,0,1
2017-05-04,0.52,1,0,-0.007680189050807415,0,2
2017-05-04,1.06,1,0,-0.015226895823910827,0,1
2017-05-04,0.32,0,1,0.09650231774125576,8,1
2017-05-08,1.01,0,1,0.12335867311679324,2,5
2017-05-08,0.51,0,-1,-0.06046257512292831,0,7
2017-05-17,1.21,1,0,0.005194339960594647,8,5
2017-05-18,1.0,1,0,0.006854531607006843,0,7
2017-05-19,0.59,0,-1,-0.21029744303357112,1,4
2017-05-25,1.4,1,-1,-0.11677724052625665,1,5
2017-05-25,0.39,0,-1,-0.05374396135265694,1,6
2017-05-25,0.98,0,1,0.02695452222789984,5,5
2017-06-01,1.03,1,-1,-0.08072487644151553,6,8
2017-06-08,1.8,1,-1,-0.1730890217049386,0,6
2017-06-15,0.58,0,-1,-0.04262000897263344,5,6
2017-06-28,0.73,1,-1,-0.05966891031471714,0,3
2017-06-29,0.37,0,-1,-0.056487695749440604,1,3
2017-06-29,0.41,1,1,0.052502050861361824,0,3
2017-06-29,2.34,1,1,0.08455066329427567,3,5
2017-07-20,1.14,0,-1,-0.08412778056531195,0,4
2017-07-21,0.72,0,-1,-0.03688239387613071,0,1
2017-07-25,1.49,0,-1,-0.08344240837696326,0,2
2017-07-25,0.51,1,1,0.0973351400180669,2,3
2017-07-26,1.09,1,0,-0.022263973696571203,0,1
2017-07-26,0.59,1,0,0.0023850823937554087,0,4
2017-07-27,0.85,1,-1,-0.032258064516129,0,5
2017-07-27,0.85,0,-1,-0.030176277263220735,0,1
2017-07-27,1.25,0,-1,-0.048216644649934054,1,3
2017-08-01,0.57,1,-1,-0.044010355377736045,5,4
2017-08-02,0.17,0,-1,-0.08991574512901526,9,6
2017-08-02,0.48,1,-1,-0.045611610228057986,0,2
2017-08-02,2.19,1,-1,-0.12974579068999675,3,6
2017-08-03,0.98,1,-1,-0.09958458342949453,0,2
2017-08-03,0.41,1,-1,-0.12839849176423893,0,4
2017-08-03,1.52,1,-1,-0.038738939698118875,0,1
2017-08-03,0.97,1,-1,-0.09491733006736063,0,1
2017-08-07,1.28,1,1,0.16994770839741616,3,4
2017-08-08,0.39,0,1,0.12759415833973867,2,6
2017-08-14,0.72,1,0,0.01938360147315371,2,6
2017-08-16,1.23,1,0,-0.018175338560228013,6,7
2017-08-17,1.08,1,1,0.22881996974281393,1,8
2017-08-18,0.51,1,1,0.12838091660405712,1,7
2017-08-24,0.34,0,1,0.09349074664964911,3,6
2017-08-24,1.51,0,1,0.08597242035187819,0,5
2017-08-24,0.99,1,1,0.24107476054235596,5,8
2017-08-31,0.52,0,1,0.030176211453744595,1,2
2017-08-31,1.1,1,1,0.2872897711607387,7,8
2017-09-08,0.39,0,1,0.2029053420805999,9,1
2017-09-20,0.71,0,1,0.1516734378022829,1,3
2017-09-28,0.46,1,1,0.12863070539419075,3,1
2017-09-28,0.56,1,1,0.04696024941543251,3,3
2017-10-04,0.57,1,1,0.1874871372710434,1,6
2017-10-05,2.47,1,1,0.032030840988053824,0,5
2017-10-05,2.08,1,1,0.22687631294162572,5,6
2017-10-19,1.27,0,-1,-0.087472607742878,0,1
2017-10-20,1.09,1,0,0.011569301260022969,0,3
2017-10-23,1.6,1,1,0.06845769368082816,0,1
2017-10-25,1.1,0,1,0.33599352301642393,0,3
2017-10-25,0.5,1,-1,-0.04845338524767456,0,3
2017-10-26,0.9,1,1,0.06900800985828719,5,6
2017-10-26,1.33,1,0,-0.010664873174481162,0,4
2017-10-27,0.73,0,1,0.06632947976878617,0,3
2017-10-30,0.57,1,1,0.10716871832005788,0,4
2017-10-31,1.05,1,1,0.06867388362652237,2,0
2017-10-31,0.45,0,1,0.03865091088133925,1,2
2017-11-01,1.21,1,1,0.11776945484810658,3,5
2017-11-01,0.83,1,-1,-0.11969755222350383,0,2
2017-11-01,1.34,0,1,0.033636823469903855,1,2
2017-11-01,1.46,1,0,-0.017636138613861395,1,1
2017-11-01,0.75,1,1,0.11659192825112112,5,2
2017-11-02,0.49,1,1,0.08993624772313287,0,1
2017-11-06,0.74,1,1,0.13405590416428972,0,7
2017-11-08,0.4,0,-1,-0.07600545330606681,0,7
2017-11-13,1.43,1,0,-0.015774944130406057,5,7
2017-11-15,0.91,1,1,0.29637023593466433,6,6
2017-11-16,2.02,1,1,0.08477099570890627,6,5
2017-11-16,1.0,1,-1,-0.06094182825484765,1,9
2017-11-21,0.41,1,-1,-0.0475634665888533,3,7
2017-11-21,1.01,1,-1,-0.08469479803548163,3,9
2017-11-21,0.92,0,0,-0.014753046824887851,8,8
2017-11-30,0.44,1,-1,-0.06194000779119608,8,9
2017-12-07,0.98,1,0,0.021953309059755958,5,8
2017-12-14,1.36,1,-1,-0.036527784984174715,4,9
2017-12-20,0.82,0,-1,-0.2533176549638837,5,9
2017-12-21,0.55,1,-1,-0.06775210084033609,3,9
2018-01-04,0.54,1,1,0.07071057192374347,0,7
2018-01-05,2.0,1,1,0.052204390333886706,0,6
2018-01-23,1.57,1,-1,-0.16130649068582398,2,2
2018-01-23,1.19,1,-1,-0.16430755293851212,0,5
2018-01-25,0.77,1,0,-0.013958682300390844,4,4
2018-01-26,0.75,0,-1,-0.11600487870985231,1,8
2018-01-31,0.57,1,-1,-0.17396991497710917,1,5
2018-02-01,0.91,1,-1,-0.19121037463976948,2,2
2018-02-01,1.03,0,-1,-0.09313392250169956,2,2
2018-02-02,1.52,1,0,-0.0013402829486225377,4,7
2018-02-02,1.77,1,-1,-0.06700787401574808,2,1
2018-02-05,0.66,1,1,0.051978537894030875,2,4
2018-02-05,0.52,1,0,-0.01086275329016077,3,1
2018-02-06,0.82,1,1,0.053093150035553496,4,5
2018-02-08,0.96,0,-1,-0.11190250079138969,6,1
2018-02-08,1.32,0,-1,-0.15679407644586754,4,1
2018-02-08,1.81,1,-1,-0.1096567383464673,1,0
2018-02-14,1.13,0,1,0.0372262141805904,9,9
2018-02-14,0.67,0,-1,-0.08964891825365982,8,9
2018-02-14,0.62,1,-1,-0.27330560313188157,3,0
2018-02-16,0.39,1,-1,-0.03546260513753131,0,2
2018-02-16,1.0,1,-1,-0.2712673611111111,8,5
2018-02-16,0.9,0,-1,-0.2000291163196971,1,1
2018-02-16,2.5,1,-1,-0.17235811738112544,7,3
2018-02-20,1.33,0,-1,-0.08620124549328097,6,7
2018-02-22,0.44,0,1,0.0986519607843137,5,0
2018-02-28,0.28,0,-1,-0.09406123201770568,5,4
2018-03-06,1.37,0,0,-0.006859862802744072,9,1
2018-03-07,1.42,0,1,0.061608056438149594,4,3
2018-03-07,1.89,0,-1,-0.10994305738063943,7,0
2018-03-08,0.63,0,1,0.23297342192691045,8,0
2018-03-15,1.48,0,-1,-0.06465472073771351,7,0
2018-03-21,0.79,1,0,0.005174353205849198,5,0
2018-03-22,0.61,1,0,0.009295774647887277,3,3
2018-03-27,0.5,1,1,0.09569648924122312,3,7
2018-03-29,1.9,1,-1,-0.05369039270687237,2,6
2018-04-05,0.91,1,1,0.13386209129168009,4,9
2018-04-19,1.0,1,1,0.09281842818428196,2,3
2018-04-19,1.0,1,0,0.0004746647680076689,6,1
2018-04-23,1.71,1,1,0.05936254980079675,5,0
2018-04-24,0.47,1,1,0.08979495639877451,1,3
2018-04-25,0.98,0,-1,-0.8007678824805943,9,5
2018-04-26,1.41,1,1,0.03865924180766759,4,0
2018-04-26,0.95,1,1,0.03153393907001596,7,0
2018-04-27,0.74,1,0,0.018856354438141803,4,1
2018-05-01,0.62,1,1,0.14198997096859337,5,1
2018-05-01,0.68,1,1,0.08282691874859328,4,7
2018-05-02,1.17,1,0,0.018714583954667394,3,3
2018-05-02,0.48,0,1,0.15875420875420876,6,1
2018-05-02,1.37,1,1,0.2075280614397841,7,0
2018-05-02,-0.06,1,-1,-0.0556425217020065,8,2
2018-05-02,0.89,1,1,0.13375796178343938,4,0
2018-05-03,0.63,1,1,0.20739176346356916,6,1
2018-05-03,1.23,1,1,0.20655854571377658,6,0
2018-05-07,1.27,0,-1,-0.10171017101710163,5,1
2018-05-07,0.67,1,1,0.18249920306024858,4,7
2018-05-08,0.39,0,1,0.24144951140065146,9,1
2018-05-17,1.14,1,1,0.1700143472022955,8,3
2018-05-18,0.7,1,1,0.17480643240023838,7,0
2018-05-23,1.32,0,1,0.2223005356639413,7,6
2018-05-24,0.44,0,1,0.058561070831009525,4,5
2018-05-31,1.36,0,1,0.20692359399507054,7,2
2018-05-31,1.19,0,0,-0.009473425196850344,9,2
2018-05-31,1.7,1,1,0.1100289149292345,4,5
2018-06-07,2.03,0,1,0.028092079594225612,6,0
2018-06-21,0.73,1,-1,-0.06365779723812733,8,8
2018-06-27,0.5,1,-1,-0.05191180574937202,2,5
2018-06-27,0.79,1,0,-0.009176365264100192,7,8
2018-06-28,0.51,1,1,0.13488372093023254,2,4
2018-06-29,2.2,0,1,0.03367143717289616,1,7
2018-07-10,1.61,1,-1,-0.04460636218233526,2,8
2018-07-19,1.41,1,1,0.05361167121337915,8,8
2018-07-24,1.59,1,0,-0.020872508461827744,4,5
2018-07-25,0.56,1,-1,-0.026577305292350487,3,6
2018-07-25,0.65,1,1,0.031263383297644505,3,7
2018-07-25,0.61,1,1,0.03546712802768167,0,5
2018-07-26,1.01,1,1,0.08963730569948195,6,4
2018-07-26,1.14,1,1,0.057016187235797516,3,5
2018-07-27,0.77,0,-1,-0.12910021065302427,2,7
2018-07-31,0.94,1,1,0.07377557346559192,2,7
2018-07-31,1.02,1,0,0.003949282893369314,1,6
2018-08-01,0.1,0,-1,-0.057112718505123554,2,2
2018-08-01,1.88,1,-1,-0.04126107801830602,8,3
2018-08-02,0.49,1,1,0.15550113695994403,5,9
2018-08-02,1.58,1,1,0.07443388314229785,6,7
2018-08-02,1.14,1,-1,-0.11299852289512563,5,7
